model_type,worda,wordb,value,worda_freq
cocount,chemistry,active,0.0,12
cocount,chemistry,also,0.0,12
cocount,chemistry,american,0.0,12
cocount,chemistry,animal,0.0,12
cocount,chemistry,author,0.0,12
cocount,chemistry,began,0.0,12
cocount,chemistry,california,0.0,12
cocount,chemistry,called,0.0,12
cocount,chemistry,change,0.0,12
cocount,chemistry,chemical,0.0,12
cocount,chemistry,chemistry,0.0,12
cocount,chemistry,city,0.0,12
cocount,chemistry,cloud,0.0,12
cocount,chemistry,colorado,0.0,12
model,world,war,0.39404624700546265,16
model,world,information,0.3809584081172943,16
model,world,effect,0.37422317266464233,16
model,world,power,0.3738952875137329,16
model,world,family,0.37188148498535156,16
model,world,ss,0.37068498134613037,16
model,world,end,0.3703143298625946,16
model,world,government,0.36498916149139404,16
model,world,however,0.3648712635040283,16
model,world,opposed,0.3628609776496887,16
model,world,every,0.36217790842056274,16
model,world,different,0.3546438217163086,16
model,world,set,0.3519734740257263,16
model,world,substance,0.3500603437423706,16
model,world,growth,0.3492978811264038,16
model,world,number,0.3467537760734558,16
model,world,human,0.34165674448013306,16
model,world,chemical,0.33486515283584595,16
model,world,american,0.33363643288612366,16
model,world,rule,0.32790878415107727,16
cocount,world,ss,32.0,16
cocount,world,family,8.0,16
cocount,world,power,8.0,16
cocount,world,effect,6.0,16
cocount,world,end,5.0,16
cocount,world,set,5.0,16
cocount,world,active,0.0,16
cocount,world,also,0.0,16
cocount,world,american,0.0,16
cocount,world,animal,0.0,16
cocount,world,author,0.0,16
cocount,world,began,0.0,16
cocount,world,california,0.0,16
cocount,world,called,0.0,16
cocount,world,change,0.0,16
cocount,world,chemical,0.0,16
cocount,world,chemistry,0.0,16
cocount,world,city,0.0,16
cocount,world,cloud,0.0,16
cocount,world,colorado,0.0,16
model,non,change,0.46885305643081665,9
model,non,growth,0.4647153615951538,9
model,non,government,0.4554736018180847,9
model,non,end,0.4402409493923187,9
model,non,family,0.43873274326324463,9
model,non,effect,0.43673282861709595,9
model,non,power,0.43589121103286743,9
model,non,ss,0.43571245670318604,9
model,non,set,0.4328610301017761,9
model,non,opposed,0.42640671133995056,9
model,non,different,0.42191147804260254,9
model,non,information,0.42000579833984375,9
model,non,theory,0.41196325421333313,9
model,non,cloud,0.409248411655426,9
model,non,year,0.4067261815071106,9
model,non,various,0.39822447299957275,9
model,non,legal,0.3964880704879761,9
model,non,however,0.3954528570175171,9
model,non,interest,0.39515575766563416,9
model,non,substance,0.39095014333724976,9
cocount,non,ss,18.0,9
cocount,non,family,6.0,9
cocount,non,effect,5.0,9
cocount,non,power,4.0,9
cocount,non,end,2.0,9
cocount,non,set,1.0,9
cocount,non,active,0.0,9
cocount,non,also,0.0,9
cocount,non,american,0.0,9
cocount,non,animal,0.0,9
cocount,non,author,0.0,9
cocount,non,began,0.0,9
cocount,non,california,0.0,9
cocount,non,called,0.0,9
cocount,non,change,0.0,9
cocount,non,chemical,0.0,9
cocount,non,chemistry,0.0,9
cocount,non,city,0.0,9
cocount,non,cloud,0.0,9
cocount,non,colorado,0.0,9
model,several,country,0.4298328161239624,5
model,several,interest,0.39081040024757385,5
model,several,sea,0.3766900300979614,5
model,several,began,0.35696661472320557,5
model,several,government,0.35643666982650757,5
model,several,different,0.3387082815170288,5
model,several,opposed,0.3383473753929138,5
model,several,end,0.33722853660583496,5
model,several,ss,0.33572956919670105,5
model,several,family,0.33505845069885254,5
model,several,power,0.3347463011741638,5
model,several,effect,0.3299635946750641,5
model,several,japan,0.3277643918991089,5
model,several,set,0.32682955265045166,5
model,several,change,0.3221695125102997,5
model,several,however,0.32043132185935974,5
model,several,one,0.3192594051361084,5
model,several,posted,0.2949298024177551,5
model,several,like,0.29459553956985474,5
model,several,legal,0.2942192852497101,5
cocount,several,ss,10.0,5
cocount,several,power,3.0,5
cocount,several,effect,2.0,5
cocount,several,family,2.0,5
cocount,several,set,2.0,5
cocount,several,end,1.0,5
cocount,several,active,0.0,5
cocount,several,also,0.0,5
cocount,several,american,0.0,5
cocount,several,animal,0.0,5
cocount,several,author,0.0,5
cocount,several,began,0.0,5
cocount,several,california,0.0,5
cocount,several,called,0.0,5
cocount,several,change,0.0,5
cocount,several,chemical,0.0,5
cocount,several,chemistry,0.0,5
cocount,several,city,0.0,5
cocount,several,cloud,0.0,5
cocount,several,colorado,0.0,5
model,people,opposed,0.6480887532234192,12
model,people,ss,0.6454294919967651,12
model,people,power,0.6442945003509521,12
model,people,effect,0.6432794332504272,12
model,people,family,0.6430200934410095,12
model,people,end,0.6416986584663391,12
model,people,set,0.6403745412826538,12
model,people,government,0.6347092390060425,12
model,people,growth,0.6272767782211304,12
model,people,different,0.6190145015716553,12
model,people,economic,0.6181348562240601,12
model,people,change,0.6144137382507324,12
model,people,information,0.6098986864089966,12
model,people,country,0.5765128135681152,12
model,people,spain,0.5703072547912598,12
model,people,substance,0.5688561201095581,12
model,people,began,0.5682840347290039,12
model,people,legal,0.5641671419143677,12
model,people,theory,0.5545089840888977,12
model,people,number,0.5473927855491638,12
cocount,people,ss,24.0,12
cocount,people,effect,7.0,12
cocount,people,family,6.0,12
cocount,people,power,6.0,12
cocount,people,set,3.0,12
cocount,people,end,2.0,12
cocount,people,active,0.0,12
cocount,people,also,0.0,12
cocount,people,american,0.0,12
cocount,people,animal,0.0,12
cocount,people,author,0.0,12
cocount,people,began,0.0,12
cocount,people,california,0.0,12
cocount,people,called,0.0,12
cocount,people,change,0.0,12
cocount,people,chemical,0.0,12
cocount,people,chemistry,0.0,12
cocount,people,city,0.0,12
cocount,people,cloud,0.0,12
cocount,people,colorado,0.0,12
model,animal,different,0.6859656572341919,12
model,animal,effect,0.6814879179000854,12
model,animal,family,0.6793869733810425,12
model,animal,set,0.6761457324028015,12
model,animal,government,0.6748282313346863,12
model,animal,ss,0.6700408458709717,12
model,animal,power,0.6679021120071411,12
model,animal,end,0.6620863676071167,12
model,animal,information,0.6553055047988892,12
model,animal,number,0.6408506035804749,12
model,animal,opposed,0.6278312802314758,12
model,animal,change,0.621817409992218,12
model,animal,legal,0.6201954483985901,12
model,animal,american,0.6073894500732422,12
model,animal,growth,0.5979334712028503,12
model,animal,however,0.5872907638549805,12
model,animal,land,0.574918270111084,12
model,animal,country,0.5741835236549377,12
model,animal,substance,0.5641680955886841,12
model,animal,one,0.5564180612564087,12
cocount,animal,ss,24.0,12
cocount,animal,set,9.0,12
cocount,animal,family,7.0,12
cocount,animal,effect,4.0,12
cocount,animal,end,2.0,12
cocount,animal,power,2.0,12
cocount,animal,active,0.0,12
cocount,animal,also,0.0,12
cocount,animal,american,0.0,12
cocount,animal,animal,0.0,12
cocount,animal,author,0.0,12
cocount,animal,began,0.0,12
cocount,animal,california,0.0,12
cocount,animal,called,0.0,12
cocount,animal,change,0.0,12
cocount,animal,chemical,0.0,12
cocount,animal,chemistry,0.0,12
cocount,animal,city,0.0,12
cocount,animal,cloud,0.0,12
cocount,animal,colorado,0.0,12
model,object,government,0.4097751975059509,6
model,object,one,0.4096396565437317,6
model,object,number,0.4085440933704376,6
model,object,effect,0.4038723111152649,6
model,object,opposed,0.40359222888946533,6
model,object,began,0.4027755856513977,6
model,object,ss,0.401542991399765,6
model,object,set,0.40047988295555115,6
model,object,also,0.40041404962539673,6
model,object,end,0.3999224901199341,6
model,object,france,0.39602598547935486,6
model,object,family,0.39514195919036865,6
model,object,include,0.38729238510131836,6
model,object,different,0.3847326338291168,6
model,object,power,0.3844774067401886,6
model,object,land,0.37579551339149475,6
model,object,information,0.37559574842453003,6
model,object,growth,0.37038809061050415,6
model,object,change,0.36860913038253784,6
model,object,spain,0.35753315687179565,6
cocount,object,ss,12.0,6
cocount,object,power,4.0,6
cocount,object,set,4.0,6
cocount,object,family,3.0,6
cocount,object,end,1.0,6
cocount,object,active,0.0,6
cocount,object,also,0.0,6
cocount,object,american,0.0,6
cocount,object,animal,0.0,6
cocount,object,author,0.0,6
cocount,object,began,0.0,6
cocount,object,california,0.0,6
cocount,object,called,0.0,6
cocount,object,change,0.0,6
cocount,object,chemical,0.0,6
cocount,object,chemistry,0.0,6
cocount,object,city,0.0,6
cocount,object,cloud,0.0,6
cocount,object,colorado,0.0,6
cocount,object,country,0.0,6
model,fund,spain,0.3229862451553345,13
model,fund,growth,0.2657652795314789,13
model,fund,different,0.2635189890861511,13
model,fund,chemistry,0.2600886821746826,13
model,fund,french,0.2538079619407654,13
model,fund,human,0.2467322051525116,13
model,fund,opposed,0.24650369584560394,13
model,fund,may,0.2455378919839859,13
model,fund,network,0.24177411198616028,13
model,fund,however,0.24125735461711884,13
model,fund,end,0.23059244453907013,13
model,fund,family,0.22665132582187653,13
model,fund,effect,0.2265174388885498,13
model,fund,information,0.22650162875652313,13
model,fund,ss,0.22422060370445251,13
model,fund,government,0.22365611791610718,13
model,fund,change,0.2236466407775879,13
model,fund,object,0.22089754045009613,13
model,fund,set,0.2192227840423584,13
model,fund,legal,0.21874088048934937,13
cocount,fund,ss,26.0,13
cocount,fund,end,8.0,13
cocount,fund,family,7.0,13
cocount,fund,set,6.0,13
cocount,fund,effect,3.0,13
cocount,fund,power,2.0,13
cocount,fund,active,0.0,13
cocount,fund,also,0.0,13
cocount,fund,american,0.0,13
cocount,fund,animal,0.0,13
cocount,fund,author,0.0,13
cocount,fund,began,0.0,13
cocount,fund,california,0.0,13
cocount,fund,called,0.0,13
cocount,fund,change,0.0,13
cocount,fund,chemical,0.0,13
cocount,fund,chemistry,0.0,13
cocount,fund,city,0.0,13
cocount,fund,cloud,0.0,13
cocount,fund,colorado,0.0,13
model,flow,however,0.3110705018043518,9
model,flow,american,0.3001542091369629,9
model,flow,may,0.29386401176452637,9
model,flow,university,0.2753255367279053,9
model,flow,union,0.2748454213142395,9
model,flow,one,0.2611372470855713,9
model,flow,substance,0.2610021233558655,9
model,flow,like,0.25816062092781067,9
model,flow,power,0.2567228674888611,9
model,flow,number,0.25257113575935364,9
model,flow,set,0.2514823079109192,9
model,flow,ss,0.24992431700229645,9
model,flow,japan,0.24784693121910095,9
model,flow,family,0.24678808450698853,9
model,flow,different,0.24643585085868835,9
model,flow,end,0.24548926949501038,9
model,flow,country,0.2429027259349823,9
model,flow,effect,0.23935669660568237,9
model,flow,government,0.2377702295780182,9
model,flow,year,0.23658952116966248,9
cocount,flow,ss,18.0,9
cocount,flow,family,5.0,9
cocount,flow,effect,4.0,9
cocount,flow,power,4.0,9
cocount,flow,end,3.0,9
cocount,flow,set,2.0,9
cocount,flow,active,0.0,9
cocount,flow,also,0.0,9
cocount,flow,american,0.0,9
cocount,flow,animal,0.0,9
cocount,flow,author,0.0,9
cocount,flow,began,0.0,9
cocount,flow,california,0.0,9
cocount,flow,called,0.0,9
cocount,flow,change,0.0,9
cocount,flow,chemical,0.0,9
cocount,flow,chemistry,0.0,9
cocount,flow,city,0.0,9
cocount,flow,cloud,0.0,9
cocount,flow,colorado,0.0,9
model,ocean,university,0.3079633116722107,6
model,ocean,spain,0.27992790937423706,6
model,ocean,like,0.26954472064971924,6
model,ocean,people,0.2296396791934967,6
model,ocean,various,0.22753366827964783,6
model,ocean,union,0.22192181646823883,6
model,ocean,different,0.220852792263031,6
model,ocean,one,0.21718259155750275,6
model,ocean,water,0.21491605043411255,6
model,ocean,example,0.21241629123687744,6
model,ocean,posted,0.2094009518623352,6
model,ocean,power,0.20884549617767334,6
model,ocean,set,0.20811530947685242,6
model,ocean,effect,0.20685283839702606,6
model,ocean,end,0.20681679248809814,6
model,ocean,chemistry,0.20492005348205566,6
model,ocean,opposed,0.202959343791008,6
model,ocean,ss,0.19956271350383759,6
model,ocean,family,0.19893835484981537,6
model,ocean,human,0.1983029991388321,6
cocount,ocean,ss,12.0,6
cocount,ocean,family,4.0,6
cocount,ocean,effect,2.0,6
cocount,ocean,end,2.0,6
cocount,ocean,power,2.0,6
cocount,ocean,set,2.0,6
cocount,ocean,active,0.0,6
cocount,ocean,also,0.0,6
cocount,ocean,american,0.0,6
cocount,ocean,animal,0.0,6
cocount,ocean,author,0.0,6
cocount,ocean,began,0.0,6
cocount,ocean,california,0.0,6
cocount,ocean,called,0.0,6
cocount,ocean,change,0.0,6
cocount,ocean,chemical,0.0,6
cocount,ocean,chemistry,0.0,6
cocount,ocean,city,0.0,6
cocount,ocean,cloud,0.0,6
cocount,ocean,colorado,0.0,6
model,discovery,also,0.2635318636894226,4
model,discovery,state,0.16799628734588623,4
model,discovery,interest,0.16632968187332153,4
model,discovery,including,0.15413212776184082,4
model,discovery,include,0.14374104142189026,4
model,discovery,country,0.11506542563438416,4
model,discovery,posted,0.10620421916246414,4
model,discovery,europe,0.10024411976337433,4
model,discovery,chemical,0.09883793443441391,4
model,discovery,however,0.09406115859746933,4
model,discovery,flow,0.08887597918510437,4
model,discovery,cloud,0.0887049064040184,4
model,discovery,university,0.0870211198925972,4
model,discovery,called,0.08487442135810852,4
model,discovery,river,0.076665960252285,4
model,discovery,different,0.07271618396043777,4
model,discovery,opposed,0.06784692406654358,4
model,discovery,scientific,0.06682037562131882,4
model,discovery,one,0.06664269417524338,4
model,discovery,lake,0.06396418809890747,4
cocount,discovery,ss,8.0,4
cocount,discovery,power,3.0,4
cocount,discovery,family,2.0,4
cocount,discovery,set,2.0,4
cocount,discovery,end,1.0,4
cocount,discovery,active,0.0,4
cocount,discovery,also,0.0,4
cocount,discovery,american,0.0,4
cocount,discovery,animal,0.0,4
cocount,discovery,author,0.0,4
cocount,discovery,began,0.0,4
cocount,discovery,california,0.0,4
cocount,discovery,called,0.0,4
cocount,discovery,change,0.0,4
cocount,discovery,chemical,0.0,4
cocount,discovery,chemistry,0.0,4
cocount,discovery,city,0.0,4
cocount,discovery,cloud,0.0,4
cocount,discovery,colorado,0.0,4
cocount,discovery,country,0.0,4
model,first,opposed,0.2519352436065674,9
model,first,france,0.24663718044757843,9
model,first,legal,0.24511754512786865,9
model,first,people,0.2320345789194107,9
model,first,several,0.23113852739334106,9
model,first,year,0.23004837334156036,9
model,first,rule,0.22297650575637817,9
model,first,city,0.21769848465919495,9
model,first,human,0.21671460568904877,9
model,first,began,0.2001679539680481,9
model,first,effect,0.19961610436439514,9
model,first,increase,0.19920416176319122,9
model,first,including,0.19751831889152527,9
model,first,often,0.19710883498191833,9
model,first,ss,0.19629405438899994,9
model,first,government,0.1947742998600006,9
model,first,power,0.19444696605205536,9
model,first,world,0.19277624785900116,9
model,first,information,0.1926131546497345,9
model,first,end,0.19122029840946198,9
cocount,first,ss,18.0,9
cocount,first,family,6.0,9
cocount,first,set,6.0,9
cocount,first,effect,3.0,9
cocount,first,end,3.0,9
cocount,first,active,0.0,9
cocount,first,also,0.0,9
cocount,first,american,0.0,9
cocount,first,animal,0.0,9
cocount,first,author,0.0,9
cocount,first,began,0.0,9
cocount,first,california,0.0,9
cocount,first,called,0.0,9
cocount,first,change,0.0,9
cocount,first,chemical,0.0,9
cocount,first,chemistry,0.0,9
cocount,first,city,0.0,9
cocount,first,cloud,0.0,9
cocount,first,colorado,0.0,9
cocount,first,country,0.0,9
model,production,network,0.2913026809692383,3
model,production,europe,0.26182711124420166,3
model,production,cloud,0.192332923412323,3
model,production,generate,0.1889195293188095,3
model,production,began,0.18670281767845154,3
model,production,prevented,0.18376368284225464,3
model,production,human,0.1751808077096939,3
model,production,various,0.17085379362106323,3
model,production,spain,0.15463493764400482,3
model,production,legal,0.15416580438613892,3
model,production,number,0.14754068851470947,3
model,production,like,0.1475362479686737,3
model,production,use,0.14736099541187286,3
model,production,posted,0.143534317612648,3
model,production,degree,0.14077013731002808,3
model,production,object,0.13452820479869843,3
model,production,person,0.13382868468761444,3
model,production,city,0.12898555397987366,3
model,production,study,0.1287142038345337,3
model,production,fund,0.12535229325294495,3
cocount,production,ss,6.0,3
cocount,production,power,3.0,3
cocount,production,set,2.0,3
cocount,production,family,1.0,3
cocount,production,active,0.0,3
cocount,production,also,0.0,3
cocount,production,american,0.0,3
cocount,production,animal,0.0,3
cocount,production,author,0.0,3
cocount,production,began,0.0,3
cocount,production,california,0.0,3
cocount,production,called,0.0,3
cocount,production,change,0.0,3
cocount,production,chemical,0.0,3
cocount,production,chemistry,0.0,3
cocount,production,city,0.0,3
cocount,production,cloud,0.0,3
cocount,production,colorado,0.0,3
cocount,production,country,0.0,3
cocount,production,degree,0.0,3
model,person,plan,0.22987285256385803,11
model,person,year,0.19546693563461304,11
model,person,may,0.19436201453208923,11
model,person,chemistry,0.18441984057426453,11
model,person,growth,0.16836729645729065,11
model,person,theory,0.1665169596672058,11
model,person,university,0.1599227786064148,11
model,person,degree,0.15779328346252441,11
model,person,substance,0.15623518824577332,11
model,person,theoretical,0.15467771887779236,11
model,person,one,0.1545385718345642,11
model,person,government,0.14918863773345947,11
model,person,economic,0.1455513834953308,11
model,person,french,0.14489459991455078,11
model,person,land,0.14384281635284424,11
model,person,cloud,0.1430473029613495,11
model,person,sea,0.1424146145582199,11
model,person,change,0.12883427739143372,11
model,person,example,0.12246475368738174,11
model,person,effect,0.12232624739408493,11
cocount,person,ss,22.0,11
cocount,person,family,9.0,11
cocount,person,power,5.0,11
cocount,person,set,4.0,11
cocount,person,effect,2.0,11
cocount,person,end,2.0,11
cocount,person,active,0.0,11
cocount,person,also,0.0,11
cocount,person,american,0.0,11
cocount,person,animal,0.0,11
cocount,person,author,0.0,11
cocount,person,began,0.0,11
cocount,person,california,0.0,11
cocount,person,called,0.0,11
cocount,person,change,0.0,11
cocount,person,chemical,0.0,11
cocount,person,chemistry,0.0,11
cocount,person,city,0.0,11
cocount,person,cloud,0.0,11
cocount,person,colorado,0.0,11
model,often,first,0.19710883498191833,14
model,often,prevented,0.15932005643844604,14
model,often,also,0.1396758258342743,14
model,often,year,0.13210806250572205,14
model,often,network,0.131766676902771,14
model,often,change,0.12721192836761475,14
model,often,union,0.12139641493558884,14
model,often,increase,0.11499602347612381,14
model,often,scientific,0.11498600244522095,14
model,often,usually,0.11080729961395264,14
model,often,posted,0.10905270278453827,14
model,often,spain,0.10717341303825378,14
model,often,water,0.09482643753290176,14
model,often,chemical,0.09104141592979431,14
model,often,flow,0.08613184094429016,14
model,often,substance,0.08492660522460938,14
model,often,number,0.0847897082567215,14
model,often,illinois,0.08442726731300354,14
model,often,various,0.08220624923706055,14
model,often,began,0.08073225617408752,14
cocount,often,ss,28.0,14
cocount,often,family,7.0,14
cocount,often,effect,6.0,14
cocount,often,power,6.0,14
cocount,often,set,5.0,14
cocount,often,end,4.0,14
cocount,often,active,0.0,14
cocount,often,also,0.0,14
cocount,often,american,0.0,14
cocount,often,animal,0.0,14
cocount,often,author,0.0,14
cocount,often,began,0.0,14
cocount,often,california,0.0,14
cocount,often,called,0.0,14
cocount,often,change,0.0,14
cocount,often,chemical,0.0,14
cocount,often,chemistry,0.0,14
cocount,often,city,0.0,14
cocount,often,cloud,0.0,14
cocount,often,colorado,0.0,14
model,illinois,including,0.23633398115634918,9
model,illinois,chemical,0.22265659272670746,9
model,illinois,state,0.21851138770580292,9
model,illinois,generate,0.20896843075752258,9
model,illinois,japan,0.19352571666240692,9
model,illinois,include,0.1634434461593628,9
model,illinois,degree,0.15849845111370087,9
model,illinois,also,0.14209669828414917,9
model,illinois,world,0.1389462649822235,9
model,illinois,every,0.13816770911216736,9
model,illinois,growth,0.13144737482070923,9
model,illinois,theoretical,0.1269860863685608,9
model,illinois,person,0.11877594888210297,9
model,illinois,prevented,0.11549632251262665,9
model,illinois,europe,0.11409735679626465,9
model,illinois,american,0.10479111969470978,9
model,illinois,lake,0.10202015936374664,9
model,illinois,interest,0.10175487399101257,9
model,illinois,cloud,0.10062837600708008,9
model,illinois,people,0.1003163754940033,9
cocount,illinois,ss,18.0,9
cocount,illinois,family,5.0,9
cocount,illinois,effect,4.0,9
cocount,illinois,end,3.0,9
cocount,illinois,power,3.0,9
cocount,illinois,set,3.0,9
cocount,illinois,active,0.0,9
cocount,illinois,also,0.0,9
cocount,illinois,american,0.0,9
cocount,illinois,animal,0.0,9
cocount,illinois,author,0.0,9
cocount,illinois,began,0.0,9
cocount,illinois,california,0.0,9
cocount,illinois,called,0.0,9
cocount,illinois,change,0.0,9
cocount,illinois,chemical,0.0,9
cocount,illinois,chemistry,0.0,9
cocount,illinois,city,0.0,9
cocount,illinois,cloud,0.0,9
cocount,illinois,colorado,0.0,9
model,group,roughly,0.2752102017402649,10
model,group,legal,0.27289819717407227,10
model,group,economic,0.2615598440170288,10
model,group,opposed,0.23827986419200897,10
model,group,land,0.22963324189186096,10
model,group,use,0.22739458084106445,10
model,group,union,0.22243624925613403,10
model,group,spain,0.21255698800086975,10
model,group,change,0.21155878901481628,10
model,group,every,0.2001914083957672,10
model,group,different,0.1934216469526291,10
model,group,began,0.18401263654232025,10
model,group,people,0.18130084872245789,10
model,group,power,0.18074752390384674,10
model,group,family,0.18048404157161713,10
model,group,french,0.17998696863651276,10
model,group,network,0.17983774840831757,10
model,group,substance,0.17830462753772736,10
model,group,however,0.17576971650123596,10
model,group,growth,0.1745736300945282,10
cocount,group,ss,20.0,10
cocount,group,family,5.0,10
cocount,group,effect,4.0,10
cocount,group,end,4.0,10
cocount,group,power,4.0,10
cocount,group,set,3.0,10
cocount,group,active,0.0,10
cocount,group,also,0.0,10
cocount,group,american,0.0,10
cocount,group,animal,0.0,10
cocount,group,author,0.0,10
cocount,group,began,0.0,10
cocount,group,california,0.0,10
cocount,group,called,0.0,10
cocount,group,change,0.0,10
cocount,group,chemical,0.0,10
cocount,group,chemistry,0.0,10
cocount,group,city,0.0,10
cocount,group,cloud,0.0,10
cocount,group,colorado,0.0,10
model,prevent,plan,0.3438446819782257,4
model,prevent,theory,0.33329325914382935,4
model,prevent,first,0.32740074396133423,4
model,prevent,union,0.2831513583660126,4
model,prevent,people,0.27748051285743713,4
model,prevent,example,0.25812870264053345,4
model,prevent,sea,0.23074473440647125,4
model,prevent,legal,0.22790372371673584,4
model,prevent,opposed,0.22671979665756226,4
model,prevent,use,0.22327613830566406,4
model,prevent,information,0.22274097800254822,4
model,prevent,economic,0.22133304178714752,4
model,prevent,power,0.20642301440238953,4
model,prevent,effect,0.20163050293922424,4
model,prevent,set,0.20047250390052795,4
model,prevent,ss,0.19990934431552887,4
model,prevent,spain,0.1988506019115448,4
model,prevent,government,0.19736480712890625,4
model,prevent,different,0.1968366950750351,4
model,prevent,may,0.1959468424320221,4
cocount,prevent,ss,8.0,4
cocount,prevent,family,4.0,4
cocount,prevent,end,2.0,4
cocount,prevent,effect,1.0,4
cocount,prevent,set,1.0,4
cocount,prevent,active,0.0,4
cocount,prevent,also,0.0,4
cocount,prevent,american,0.0,4
cocount,prevent,animal,0.0,4
cocount,prevent,author,0.0,4
cocount,prevent,began,0.0,4
cocount,prevent,california,0.0,4
cocount,prevent,called,0.0,4
cocount,prevent,change,0.0,4
cocount,prevent,chemical,0.0,4
cocount,prevent,chemistry,0.0,4
cocount,prevent,city,0.0,4
cocount,prevent,cloud,0.0,4
cocount,prevent,colorado,0.0,4
cocount,prevent,country,0.0,4
model,social,non,0.240968257188797,6
model,social,human,0.21716304123401642,6
model,social,interest,0.2142726182937622,6
model,social,japan,0.1937713623046875,6
model,social,however,0.18071676790714264,6
model,social,growth,0.175746351480484,6
model,social,chemical,0.16901537775993347,6
model,social,french,0.16460615396499634,6
model,social,degree,0.15543510019779205,6
model,social,land,0.15364693105220795,6
model,social,system,0.15328413248062134,6
model,social,including,0.14045420289039612,6
model,social,cloud,0.13772714138031006,6
model,social,various,0.13649460673332214,6
model,social,world,0.13025033473968506,6
model,social,legal,0.12974052131175995,6
model,social,opposed,0.128914937376976,6
model,social,government,0.12353727221488953,6
model,social,lake,0.12298759818077087,6
model,social,chemistry,0.1228763610124588,6
cocount,social,ss,12.0,6
cocount,social,family,4.0,6
cocount,social,effect,3.0,6
cocount,social,set,3.0,6
cocount,social,end,2.0,6
cocount,social,active,0.0,6
cocount,social,also,0.0,6
cocount,social,american,0.0,6
cocount,social,animal,0.0,6
cocount,social,author,0.0,6
cocount,social,began,0.0,6
cocount,social,california,0.0,6
cocount,social,called,0.0,6
cocount,social,change,0.0,6
cocount,social,chemical,0.0,6
cocount,social,chemistry,0.0,6
cocount,social,city,0.0,6
cocount,social,cloud,0.0,6
cocount,social,colorado,0.0,6
cocount,social,country,0.0,6
model,generate,include,0.2522520422935486,6
model,generate,theoretical,0.24992868304252625,6
model,generate,illinois,0.20896843075752258,6
model,generate,degree,0.19595201313495636,6
model,generate,including,0.19138559699058533,6
model,generate,system,0.18842992186546326,6
model,generate,use,0.16479016840457916,6
model,generate,like,0.15521268546581268,6
model,generate,river,0.14278748631477356,6
model,generate,several,0.14136052131652832,6
model,generate,plan,0.13518260419368744,6
model,generate,every,0.1335519552230835,6
model,generate,began,0.13310065865516663,6
model,generate,europe,0.1226983591914177,6
model,generate,one,0.11746229231357574,6
model,generate,example,0.11528265476226807,6
model,generate,chemical,0.11089150607585907,6
model,generate,person,0.10575391352176666,6
model,generate,cloud,0.10377024114131927,6
model,generate,increase,0.09767019748687744,6
cocount,generate,ss,12.0,6
cocount,generate,end,7.0,6
cocount,generate,power,3.0,6
cocount,generate,effect,1.0,6
cocount,generate,set,1.0,6
cocount,generate,active,0.0,6
cocount,generate,also,0.0,6
cocount,generate,american,0.0,6
cocount,generate,animal,0.0,6
cocount,generate,author,0.0,6
cocount,generate,began,0.0,6
cocount,generate,california,0.0,6
cocount,generate,called,0.0,6
cocount,generate,change,0.0,6
cocount,generate,chemical,0.0,6
cocount,generate,chemistry,0.0,6
cocount,generate,city,0.0,6
cocount,generate,cloud,0.0,6
cocount,generate,colorado,0.0,6
cocount,generate,country,0.0,6
model,solving,often,0.16452178359031677,1
model,solving,scientific,0.1433001309633255,1
model,solving,usually,0.1377841830253601,1
model,solving,illinois,0.1250593066215515,1
model,solving,prevented,0.11795806884765625,1
model,solving,system,0.09428203105926514,1
model,solving,posted,0.08374786376953125,1
model,solving,flow,0.07816271483898163,1
model,solving,european,0.05276054888963699,1
model,solving,ocean,0.04578408971428871,1
model,solving,river,0.03803744167089462,1
model,solving,chemistry,0.03085622936487198,1
model,solving,animal,0.024856219068169594,1
model,solving,several,0.02463866025209427,1
model,solving,called,0.019985631108283997,1
model,solving,europe,0.015530947595834732,1
model,solving,every,0.01202404871582985,1
model,solving,water,0.009444653987884521,1
model,solving,roughly,0.004290692508220673,1
model,solving,state,0.0035172104835510254,1
cocount,solving,ss,2.0,1
cocount,solving,family,1.0,1
cocount,solving,power,1.0,1
cocount,solving,active,0.0,1
cocount,solving,also,0.0,1
cocount,solving,american,0.0,1
cocount,solving,animal,0.0,1
cocount,solving,author,0.0,1
cocount,solving,began,0.0,1
cocount,solving,california,0.0,1
cocount,solving,called,0.0,1
cocount,solving,change,0.0,1
cocount,solving,chemical,0.0,1
cocount,solving,chemistry,0.0,1
cocount,solving,city,0.0,1
cocount,solving,cloud,0.0,1
cocount,solving,colorado,0.0,1
cocount,solving,country,0.0,1
cocount,solving,degree,0.0,1
cocount,solving,different,0.0,1
model,state,illinois,0.21851138770580292,16
model,state,precipitating,0.193663090467453,16
model,state,greek,0.14104820787906647,16
model,state,lack,0.10613973438739777,16
model,state,low,0.07908095419406891,16
model,state,theoretical,0.07648628950119019,16
model,state,increase,0.07224716991186142,16
model,state,group,0.06756805628538132,16
model,state,scientific,0.05973050743341446,16
model,state,called,0.03153205290436745,16
model,state,often,0.030246347188949585,16
model,state,japan,0.028304819017648697,16
model,state,prevented,0.02468169666826725,16
model,state,water,0.01733601838350296,16
model,state,person,0.01677631586790085,16
model,state,include,0.0015806779265403748,16
model,state,roughly,-0.012098532170057297,16
model,state,river,-0.013697564601898193,16
model,state,plan,-0.014490146189928055,16
model,state,california,-0.015664711594581604,16
